23.9,0.002,0.002,1.6373,0.034241,7.24E-05,257.62,1391.5,1717466.667,9276666.667
23.9,0.002,0.002,1.6374,0.034241,5.21E-04,257.71,4237.2,1718066.667,28248000
23.9,0.002,0.002,1.6528,0.034241,8.00E-06,213.66,1442.1,1424400,9614000
23.9,0.002,0.002,1.6531,0.034241,3.53E-04,213.82,2185.3,1425466.667,14568666.67
23.9,0.002,0.002,1.7128,0.034241,2.51E-06,244.15,1894.2,1627666.667,12628000
23.9,0.002,0.002,1.7132,0.034241,6.84E-09,243,2339.4,1620000,15596000
23.9,0.002,0.002,1.7182,0.034241,2.51E-06,243.89,2301.4,1625933.333,15342666.67
23.9,0.002,0.002,1.7383,0.034241,3.51E-08,245.48,1560.1,1636533.333,10400666.67
23.9,0.002,0.002,1.7391,0.034241,2.37E-09,478.13,41246,3187533.333,274973333.3
23.9,0.002,0.002,1.7404,0.034241,1.27E-08,184.37,1010.8,1229133.333,6738666.667
23.9,0.002,0.002,1.7547,0.034241,2.74E-07,371.19,2548,2474600,16986666.67
23.9,0.002,0.002,1.7634,0.034241,1.99E-07,64.297,354.57,428646.6667,2363800
23.9,0.002,0.002,1.7635,0.034241,4.92E-07,64.667,281.21,431113.3333,1874733.333
23.9,0.002,0.002,1.7727,0.034241,1.10E-07,306.6,1982.4,2044000,13216000
23.9,0.002,0.002,1.7732,0.034241,3.64E-07,309.2,2670.6,2061333.333,17804000
23.9,0.002,0.002,1.8005,0.034241,5.73E-10,458.81,5566.1,3058733.333,37107333.33
23.9,0.002,0.002,1.8125,0.034241,2.51E-09,567.09,12271,3780600,81806666.67
23.9,0.002,0.002,1.8133,0.034241,3.38E-07,133.3,509.87,888666.6667,3399133.333
23.9,0.002,0.002,1.8134,0.034241,6.39E-07,133.18,927.13,887866.6667,6180866.667
23.9,0.002,0.002,1.8233,0.034241,1.81E-09,52.099,260.19,347326.6667,1734600
23.9,0.002,0.002,1.8241,0.034241,2.54E-11,317.89,2036.8,2119266.667,13578666.67
23.9,0.002,0.002,1.8248,0.034241,4.00E-10,344.84,3139.4,2298933.333,20929333.33
24,-0.002,-0.002,1.4564,0.034241,1.89E-07,109.82,502.86,732133.3333,3352400
24,-0.002,-0.002,1.5044,0.034241,0.01587,334.42,2276.9,2229466.667,15179333.33
24,-0.002,-0.002,1.5079,0.034241,5.97E-10,382.67,32447,2551133.333,216313333.3
24,-0.002,-0.002,1.5081,0.034241,4.27E-10,395.61,52327,2637400,348846666.7
24,-0.002,-0.002,1.5181,0.034241,1.45E-08,113.92,518.51,759466.6667,3456733.333
24,-0.002,-0.002,1.5347,0.034241,0.014741,39.725,167.39,264833.3333,1115933.333
24,-0.002,-0.002,1.5351,0.034241,0.0011525,39.321,163.92,262140,1092800
24,-0.002,-0.002,1.5378,0.034241,0.73441,213.31,1613.1,1422066.667,10754000
24,-0.002,-0.002,1.5608,0.034241,0.0062478,224.28,1975.6,1495200,13170666.67
24,-0.002,-0.002,1.5936,0.034241,2.70E-09,351.57,1739.4,2343800,11596000
24,-0.002,-0.002,1.5937,0.034241,5.90E-07,378.08,6626,2520533.333,44173333.33
24,-0.002,-0.002,1.599,0.034241,3.54E-08,184.98,958.84,1233200,6392266.667
24,-0.002,-0.002,1.6003,0.034241,1.02E-07,44.831,167.35,298873.3333,1115666.667
24,-0.002,-0.002,1.6083,0.034241,1.46E-07,407.91,21074,2719400,140493333.3
24,-0.002,-0.002,1.6084,0.034241,8.10E-08,431.94,47737,2879600,318246666.7
24,-0.002,-0.002,1.6121,0.034241,3.37E-08,509.01,13274,3393400,88493333.33
24,-0.002,-0.002,1.6159,0.034241,7.54E-08,120.81,549.98,805400,3666533.333
24,-0.002,-0.002,1.6201,0.034241,0.0018047,227.65,2042.1,1517666.667,13614000
24,-0.002,-0.002,1.6325,0.034241,2.13E-05,245.35,1606,1635666.667,10706666.67
24,-0.002,-0.002,1.6326,0.034241,6.93E-04,248.24,2069.2,1654933.333,13794666.67
24,-0.002,-0.002,1.6476,0.034241,1.88E-07,207.12,1479.3,1380800,9862000
24,-0.002,-0.002,1.6477,0.034241,1.79E-04,208.55,1757.1,1390333.333,11714000
24,-0.002,-0.002,1.7081,0.034241,1.97E-06,237.5,1890.2,1583333.333,12601333.33
24,-0.002,-0.002,1.7084,0.034241,1.08E-09,235.31,1904.4,1568733.333,12696000
24,-0.002,-0.002,1.7128,0.034241,1.06E-06,242.48,2149.6,1616533.333,14330666.67
24,-0.002,-0.002,1.7391,0.034241,1.62E-09,401.57,8082.5,2677133.333,53883333.33
24,-0.002,-0.002,1.7393,0.034241,1.90E-09,475.97,38874,3173133.333,259160000
24,-0.002,-0.002,1.7435,0.034241,3.41E-10,131.51,601.49,876733.3333,4009933.333
24,-0.002,-0.002,1.7546,0.034241,1.31E-07,373.98,2570.1,2493200,17134000
24,-0.002,-0.002,1.7612,0.034241,3.04E-07,61.328,276.17,408853.3333,1841133.333
24,-0.002,-0.002,1.7614,0.034241,2.00E-07,61.992,264,413280,1760000
24,-0.002,-0.002,1.7681,0.034241,3.49E-08,272.29,1523.9,1815266.667,10159333.33
24,-0.002,-0.002,1.7688,0.034241,5.44E-07,284.62,2275.1,1897466.667,15167333.33
24,-0.002,-0.002,1.8009,0.034241,1.10E-09,458.05,5511.9,3053666.667,36746000
24,-0.002,-0.002,1.8106,0.034241,9.89E-07,112.07,570.94,747133.3333,3806266.667
24,-0.002,-0.002,1.8108,0.034241,2.55E-09,111.26,572.9,741733.3333,3819333.333
24,-0.002,-0.002,1.8128,0.034241,7.38E-09,569.96,13198,3799733.333,87986666.67
24,-0.002,-0.002,1.8195,0.034241,1.20E-09,337.91,2133.9,2252733.333,14226000
24,-0.002,-0.002,1.8204,0.034241,1.99E-09,341.78,2909.2,2278533.333,19394666.67
24,-0.002,-0.002,1.8278,0.034241,6.27E-10,367.3,11164,2448666.667,74426666.67
24,-0.002,0.002,1.4538,0.034241,6.16E-10,113.32,515.71,755466.6667,3438066.667
24,-0.002,0.002,1.5045,0.034241,0.013425,334.67,2286.6,2231133.333,15244000
24,-0.002,0.002,1.5077,0.034241,6.32E-08,378.72,19075,2524800,127166666.7
24,-0.002,0.002,1.508,0.034241,1.10E-07,396.05,62011,2640333.333,413406666.7
24,-0.002,0.002,1.5157,0.034241,3.90E-07,118.34,538.55,788933.3333,3590333.333
24,-0.002,0.002,1.5341,0.034241,0.0012549,42.886,202.68,285906.6667,1351200
24,-0.002,0.002,1.5348,0.034241,0.0024136,40.661,166.43,271073.3333,1109533.333
24,-0.002,0.002,1.5409,0.034241,0.75444,233.72,1870,1558133.333,12466666.67
24,-0.002,0.002,1.5637,0.034241,1.20E-05,225.16,1897.3,1501066.667,12648666.67
