0.1,0.002,-0.002,1.7377,0.034242,5.90E-10,96.105,640700
0.1,0.002,-0.002,1.7402,0.034242,3.01E-09,474.26,3161733.333
0.1,0.002,-0.002,1.7409,0.034242,1.22E-09,217.52,1450133.333
0.1,0.002,-0.002,1.7479,0.034242,1.04E-10,82.898,552653.3333
0.1,0.002,-0.002,1.7504,0.034242,2.32E-08,56.931,379540
0.1,0.002,-0.002,1.7527,0.034242,6.42E-07,55.461,369740
0.1,0.002,-0.002,1.7544,0.034242,4.45E-09,379.24,2528266.667
0.1,0.002,-0.002,1.7563,0.034242,5.18E-07,196.66,1311066.667
0.1,0.002,-0.002,1.8004,0.034242,1.68E-08,171.94,1146266.667
0.1,0.002,-0.002,1.8012,0.034242,9.16E-08,113.45,756333.3333
0.1,0.002,-0.002,1.8019,0.034242,2.14E-07,138.34,922266.6667
0.1,0.002,-0.002,1.8039,0.034242,4.64E-07,67.278,448520
0.1,0.002,-0.002,1.807,0.034242,8.58E-11,273.19,1821266.667
0.1,0.002,-0.002,1.8133,0.034242,1.92E-10,140.73,938200
0.1,0.002,-0.002,1.8137,0.034242,2.57E-13,576.96,3846400
0.1,0.002,-0.002,1.8213,0.034242,4.13E-05,256.02,1706800
0.1,0.002,0.002,1.4592,0.034242,2.24E-09,91.103,607353.3333
0.1,0.002,0.002,1.5039,0.034242,0.040089,332.08,2213866.667
0.1,0.002,0.002,1.5086,0.034242,6.12E-07,377.41,2516066.667
0.1,0.002,0.002,1.5088,0.034242,3.46E-07,394.99,2633266.667
0.1,0.002,0.002,1.5203,0.034242,4.08E-06,92.005,613366.6667
0.1,0.002,0.002,1.5246,0.034242,0.72762,237.51,1583400
0.1,0.002,0.002,1.5341,0.034242,8.75E-05,27.468,183120
0.1,0.002,0.002,1.5345,0.034242,0.0014397,28.356,189040
0.1,0.002,0.002,1.5475,0.034242,0.0053011,220.74,1471600
0.1,0.002,0.002,1.594,0.034242,9.95E-07,368.53,2456866.667
0.1,0.002,0.002,1.5941,0.034242,8.76E-06,379.33,2528866.667
0.1,0.002,0.002,1.5998,0.034242,5.78E-10,391.05,2607000
0.1,0.002,0.002,1.6073,0.034242,0.0017867,227.87,1519133.333
0.1,0.002,0.002,1.6089,0.034242,2.02E-07,392.84,2618933.333
0.1,0.002,0.002,1.6091,0.034242,4.20E-06,431.62,2877466.667
0.1,0.002,0.002,1.6126,0.034242,2.42E-07,27.913,186086.6667
0.1,0.002,0.002,1.6128,0.034242,1.20E-09,499.2,3328000
0.1,0.002,0.002,1.6171,0.034242,1.11E-10,94.15,627666.6667
0.1,0.002,0.002,1.622,0.034242,2.41E-06,196.94,1312933.333
0.1,0.002,0.002,1.6221,0.034242,6.89E-04,211.33,1408866.667
0.1,0.002,0.002,1.6359,0.034242,2.88E-07,184.41,1229400
0.1,0.002,0.002,1.6363,0.034242,4.03E-04,188.23,1254866.667
0.1,0.002,0.002,1.6977,0.034242,1.02E-06,215.52,1436800
0.1,0.002,0.002,1.6981,0.034242,1.58E-10,206.77,1378466.667
0.1,0.002,0.002,1.7011,0.034242,8.51E-06,235.07,1567133.333
0.1,0.002,0.002,1.7396,0.034242,6.64E-11,329.23,2194866.667
0.1,0.002,0.002,1.74,0.034242,2.02E-11,477.63,3184200
